genome_id	genome_name	patric_id	refseq_locus_tag	alt_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1094	BTW26_05420			Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1095	BTW26_05425			Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	6.3.4.14	Biotin carboxylase	00061	Fatty acid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1098	BTW26_05440			3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	00061	Fatty acid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1098	BTW26_05440			3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	2.3.1.179	Beta-ketoacyl-[acyl-carrier-protein] synthase II	00780	Biotin metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1100	BTW26_05450			Enoyl-[acyl-carrier-protein] reductase [FMN, NADH] (EC 1.3.1.9), FabK => refractory to triclosan	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	00061	Fatty acid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1102	BTW26_05460			3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	00061	Fatty acid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1104	BTW26_05470			Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	00561	Glycerolipid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1104	BTW26_05470			Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	2.3.1.51	1-acylglycerol-3-phosphate O-acyltransferase	00564	Glycerophospholipid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1105	BTW26_05475			3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	3.5.4.25	GTP cyclohydrolase II	00740	Riboflavin metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1105	BTW26_05475			3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)	4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	00740	Riboflavin metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00062	Fatty acid elongation in mitochondria
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00071	Fatty acid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00280	Valine, leucine and isoleucine degradation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00281	Geraniol degradation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00362	Benzoate degradation via hydroxylation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00592	alpha-Linolenic acid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.16	Acetyl-CoA C-acyltransferase	00642	Ethylbenzene degradation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00071	Fatty acid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00072	Synthesis and degradation of ketone bodies
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00280	Valine, leucine and isoleucine degradation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00310	Lysine degradation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00362	Benzoate degradation via hydroxylation
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00380	Tryptophan metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00620	Pyruvate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00630	Glyoxylate and dicarboxylate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00640	Propanoate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00650	Butanoate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00720	Reductive carboxylate cycle (CO2 fixation)
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1110	BTW26_05500			3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)	2.3.1.9	Acetyl-CoA C-acetyltransferase	00900	Terpenoid backbone biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1119	BTW26_05545			Phosphoribosylamine--glycine ligase (EC 6.3.4.13)	6.3.4.13	Phosphoribosylamine--glycine ligase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1120	BTW26_05550			IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1120	BTW26_05550			IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	2.1.2.3	Phosphoribosylaminoimidazolecarboxamide formyltransferase	00670	One carbon pool by folate
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1120	BTW26_05550			IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	3.5.4.10	IMP cyclohydrolase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1121	BTW26_05555			Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	2.1.2.2	Phosphoribosylglycinamide formyltransferase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1121	BTW26_05555			Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)	2.1.2.2	Phosphoribosylglycinamide formyltransferase	00670	One carbon pool by folate
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1122	BTW26_05560			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1123	BTW26_05565			Amidophosphoribosyltransferase (EC 2.4.2.14)	2.4.2.14	Amidophosphoribosyltransferase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1123	BTW26_05565			Amidophosphoribosyltransferase (EC 2.4.2.14)	2.4.2.14	Amidophosphoribosyltransferase	00250	Alanine, aspartate and glutamate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1124	BTW26_05570			Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1125	BTW26_05575			Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1126	BTW26_05580			Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1127	BTW26_05585			Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1128	BTW26_05590			N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1129	BTW26_05595			N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1144	BTW26_05660			Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1146	BTW26_05670			Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73)	2.7.7.73	Sulfur carrier protein ThiS adenylyltransferase	00730	Thiamine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1148	BTW26_05680			Allantoate amidohydrolase (EC 3.5.3.9)	3.5.3.9	Allantoate deiminase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1150	BTW26_05690			Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1150	BTW26_05690			Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1160	BTW26_05745			6-phospho-beta-glucosidase (EC 3.2.1.86)	3.2.1.86	6-phospho-beta-glucosidase	00010	Glycolysis / Gluconeogenesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1176	BTW26_05820			Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00670	One carbon pool by folate
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1176	BTW26_05820			Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00790	Folate biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1177	BTW26_05825			Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1177	BTW26_05825			Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00670	One carbon pool by folate
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1181	BTW26_05845			Nucleoside deoxyribosyltransferase (EC 2.4.2.6)	2.4.2.6	Nucleoside deoxyribosyltransferase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1198	BTW26_05930			Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00010	Glycolysis / Gluconeogenesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1198	BTW26_05930			Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1198	BTW26_05930			Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00620	Pyruvate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1198	BTW26_05930			Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00710	Carbon fixation in photosynthetic organisms
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1199	BTW26_05935			6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00010	Glycolysis / Gluconeogenesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1199	BTW26_05935			6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00030	Pentose phosphate pathway
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1199	BTW26_05935			6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00051	Fructose and mannose metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1199	BTW26_05935			6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00052	Galactose metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1199	BTW26_05935			6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00680	Methane metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1200	BTW26_05940			DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1200	BTW26_05940			DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1207	BTW26_05975			Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	6.1.1.14	Glycine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1208	BTW26_05980			Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	6.1.1.14	Glycine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1211	BTW26_05995			Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	00561	Glycerolipid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1211	BTW26_05995			Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	00564	Glycerophospholipid metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1211	BTW26_05995			Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	04070	Phosphatidylinositol signaling system
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1222	BTW26_06050			Aspartyl-tRNA synthetase (EC 6.1.1.12)	6.1.1.12	Aspartate--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1223	BTW26_06055			Histidyl-tRNA synthetase (EC 6.1.1.21)	6.1.1.21	Histidine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1227	BTW26_06075			Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	2.7.6.5	GTP diphosphokinase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1227	BTW26_06075			Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	3.1.7.2	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00250	Alanine, aspartate and glutamate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00270	Cysteine and methionine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00330	Arginine and proline metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00350	Tyrosine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00360	Phenylalanine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00401	Novobiocin biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00710	Carbon fixation in photosynthetic organisms
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00950	Isoquinoline alkaloid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1235	BTW26_06115			Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1236	BTW26_06120			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00521	Streptomycin biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1236	BTW26_06120			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00523	Polyketide sugar unit biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1236	BTW26_06120			dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	01055	Biosynthesis of vancomycin group antibiotics
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1245	BTW26_06170			Carbonic anhydrase, alpha class (EC 4.2.1.1)	4.2.1.1	Carbonate dehydratase	00910	Nitrogen metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1268	BTW26_06280			Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00380	Tryptophan metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1268	BTW26_06280			Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00630	Glyoxylate and dicarboxylate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1268	BTW26_06280			Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00680	Methane metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1269				Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00380	Tryptophan metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1269				Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00630	Glyoxylate and dicarboxylate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1269				Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00680	Methane metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1275	BTW26_06305			Adenine phosphoribosyltransferase (EC 2.4.2.7)	2.4.2.7	Adenine phosphoribosyltransferase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1294	BTW26_06395			DNA polymerase III delta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1294	BTW26_06395			DNA polymerase III delta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1296	BTW26_06405			dCMP deaminase (EC 3.5.4.12) @ Late competence protein ComEB	3.5.4.12	dCMP deaminase	00240	Pyrimidine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1298	BTW26_06415			Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	2.7.7.3	Pantetheine-phosphate adenylyltransferase	00770	Pantothenate and CoA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1303	BTW26_06440			Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00521	Streptomycin biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1303	BTW26_06440			Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00562	Inositol phosphate metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1303	BTW26_06440			Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	04070	Phosphatidylinositol signaling system
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1311	BTW26_06480			1-phosphofructokinase (EC 2.7.1.56)	2.7.1.56	1-phosphofructokinase	00051	Fructose and mannose metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1314	BTW26_06495			Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00030	Pentose phosphate pathway
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1314	BTW26_06495			Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1320	BTW26_06525			Cysteine desulfurase (EC 2.8.1.7)	2.8.1.7	Cysteine desulfurase	00730	Thiamine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1321	BTW26_06530			5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1321	BTW26_06530			5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1323	BTW26_06540			ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1325	BTW26_06550			Isoleucyl-tRNA synthetase (EC 6.1.1.5)	6.1.1.5	Isoleucine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1332	BTW26_06585			UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550	Peptidoglycan biosynthesis
1254.45	Pediococcus acidilactici strain BCC1	fig|1254.45.peg.1333	BTW26_06590		murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00471	D-Glutamine and D-glutamate metabolism
