genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.443	HMPREF0623_0456	purS	Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)	6.3.5.3	Phosphoribosylformylglycinamidine synthase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.444	HMPREF0623_0457	purC	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	6.3.2.6	Phosphoribosylaminoimidazolesuccinocarboxamide synthase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.445	HMPREF0623_0458	purK	N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18)	6.3.4.18	5-(carboxyamino)imidazole ribonucleotide synthase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.446	HMPREF0623_0459	purE	N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)	5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.450	HMPREF0623_0464	thiE	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.451	HMPREF0623_0465	thiE2	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	2.5.1.3	Thiamine-phosphate diphosphorylase	00730	Thiamine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.456	HMPREF0623_0470	citF	Citrate lyase alpha chain (EC 4.1.3.6)	4.1.3.6	Citrate (pro-3S)-lyase	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.457	HMPREF0623_0471	citE	Citrate lyase beta chain (EC 4.1.3.6)	4.1.3.6	Citrate (pro-3S)-lyase	00020	Citrate cycle (TCA cycle)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.461	HMPREF0623_0475	maeB	NADP-dependent malic enzyme (EC 1.1.1.40)	1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.461	HMPREF0623_0475	maeB	NADP-dependent malic enzyme (EC 1.1.1.40)	1.1.1.40	Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.463	HMPREF0623_0477	ndk	Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.463	HMPREF0623_0477	ndk	Nucleoside diphosphate kinase (EC 2.7.4.6)	2.7.4.6	Nucleoside-diphosphate kinase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.470	HMPREF0623_0484	bglA2	6-phospho-beta-glucosidase (EC 3.2.1.86)	3.2.1.86	6-phospho-beta-glucosidase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.481	HMPREF0623_0497	folA	Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00670	One carbon pool by folate
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.481	HMPREF0623_0497	folA	Dihydrofolate reductase (EC 1.5.1.3)	1.5.1.3	Dihydrofolate reductase	00790	Folate biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.482	HMPREF0623_0498	thyA	Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.482	HMPREF0623_0498	thyA	Thymidylate synthase (EC 2.1.1.45)	2.1.1.45	Thymidylate synthase	00670	One carbon pool by folate
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.486	HMPREF0623_0502		Nucleoside deoxyribosyltransferase (EC 2.4.2.6)	2.4.2.6	Nucleoside deoxyribosyltransferase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.503	HMPREF0623_0520	pyk	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.503	HMPREF0623_0520	pyk	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.503	HMPREF0623_0520	pyk	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.503	HMPREF0623_0520	pyk	Pyruvate kinase (EC 2.7.1.40) / Phosphohistidine swiveling domain	2.7.1.40	Pyruvate kinase	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.504	HMPREF0623_0521	pfkA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.504	HMPREF0623_0521	pfkA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.504	HMPREF0623_0521	pfkA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.504	HMPREF0623_0521	pfkA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00052	Galactose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.504	HMPREF0623_0521	pfkA	6-phosphofructokinase (EC 2.7.1.11)	2.7.1.11	6-phosphofructokinase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.505	HMPREF0623_0522	dnaE	DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.505	HMPREF0623_0522	dnaE	DNA polymerase III alpha subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.512	HMPREF0623_0529	glyS	Glycyl-tRNA synthetase beta chain (EC 6.1.1.14)	6.1.1.14	Glycine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.513	HMPREF0623_0530	glyQ	Glycyl-tRNA synthetase alpha chain (EC 6.1.1.14)	6.1.1.14	Glycine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.516	HMPREF0623_0533	dgkA	Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase	00561	Glycerolipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.516	HMPREF0623_0533	dgkA	Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase	00564	Glycerophospholipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.516	HMPREF0623_0533	dgkA	Diacylglycerol kinase (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase	04070	Phosphatidylinositol signaling system
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.528	HMPREF0623_0545	aspS	Aspartyl-tRNA synthetase (EC 6.1.1.12)	6.1.1.12	Aspartate--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.529	HMPREF0623_0546	hisS	Histidyl-tRNA synthetase (EC 6.1.1.21)	6.1.1.21	Histidine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.533	HMPREF0623_0550	relA	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	2.7.6.5	GTP diphosphokinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.533	HMPREF0623_0550	relA	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II	3.1.7.2	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00250	Alanine, aspartate and glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00330	Arginine and proline metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00350	Tyrosine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00360	Phenylalanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00400	Phenylalanine, tyrosine and tryptophan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00401	Novobiocin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00950	Isoquinoline alkaloid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.541	HMPREF0623_0558	aspC	Aspartate aminotransferase (EC 2.6.1.1)	2.6.1.1	Aspartate transaminase	00960	Tropane, piperidine and pyridine alkaloid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.542	HMPREF0623_0559	rfbB	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00521	Streptomycin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.542	HMPREF0623_0559	rfbB	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	00523	Polyketide sugar unit biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.542	HMPREF0623_0559	rfbB	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	4.2.1.46	dTDP-glucose 4,6-dehydratase	01055	Biosynthesis of vancomycin group antibiotics
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.550	HMPREF0623_0567	cah	Carbonic anhydrase, alpha class (EC 4.2.1.1)	4.2.1.1	Carbonate dehydratase	00910	Nitrogen metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.558	HMPREF0623_0575	katA	Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00380	Tryptophan metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.558	HMPREF0623_0575	katA	Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00630	Glyoxylate and dicarboxylate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.558	HMPREF0623_0575	katA	Catalase KatE (EC 1.11.1.6)	1.11.1.6	Catalase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.562	HMPREF0623_0579	apt	Adenine phosphoribosyltransferase (EC 2.4.2.7)	2.4.2.7	Adenine phosphoribosyltransferase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.582	HMPREF0623_0598	holA	DNA polymerase III delta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.582	HMPREF0623_0598	holA	DNA polymerase III delta subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.584	HMPREF0623_0600	comEB	dCMP deaminase (EC 3.5.4.12) @ Late competence protein ComEB	3.5.4.12	dCMP deaminase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.586	HMPREF0623_0602	coaD	Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	2.7.7.3	Pantetheine-phosphate adenylyltransferase	00770	Pantothenate and CoA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.591	HMPREF0623_0607	suhB	Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00521	Streptomycin biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.591	HMPREF0623_0607	suhB	Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	00562	Inositol phosphate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.591	HMPREF0623_0607	suhB	Inositol-1-monophosphatase (EC 3.1.3.25)	3.1.3.25	Inositol-phosphate phosphatase	04070	Phosphatidylinositol signaling system
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.599	HMPREF0623_0615	pfkB	1-phosphofructokinase (EC 2.7.1.56)	2.7.1.56	1-phosphofructokinase	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.602	HMPREF0623_0618	prsA2	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.602	HMPREF0623_0618	prsA2	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2.7.6.1	Ribose-phosphate diphosphokinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.608	HMPREF0623_0624	iscS	Cysteine desulfurase (EC 2.8.1.7)	2.8.1.7	Cysteine desulfurase	00730	Thiamine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.609	HMPREF0623_0625	mtnN	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.16	Methylthioadenosine nucleosidase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.609	HMPREF0623_0625	mtnN	5'-methylthioadenosine nucleosidase (EC 3.2.2.16) @ S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	3.2.2.9	Adenosylhomocysteine nucleosidase	00270	Cysteine and methionine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.611	HMPREF0623_0627	nudF	ADP-ribose pyrophosphatase (EC 3.6.1.13)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.614	HMPREF0623_0629	ileS	Isoleucyl-tRNA synthetase (EC 6.1.1.5)	6.1.1.5	Isoleucine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.621	HMPREF0623_0636	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)	2.4.1.227	Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.622	HMPREF0623_0637	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00471	D-Glutamine and D-glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.622	HMPREF0623_0637	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)	6.3.2.9	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.623	HMPREF0623_0638	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)	2.7.8.13	Phospho-N-acetylmuramoyl-pentapeptide-transferase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.624	HMPREF0623_0639	pbpC	Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)	2.4.1.129	Peptidoglycan glycosyltransferase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.634	HMPREF0623_0648		6-phosphogluconolactonase (EC 3.1.1.31)	3.1.1.31	6-phosphogluconolactonase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.638	HMPREF0623_0652	ppnK	NAD kinase (EC 2.7.1.23)	2.7.1.23	NAD(+) kinase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.639	HMPREF0623_0653	relA2	GTP pyrophosphokinase (EC 2.7.6.5)	2.7.6.5	GTP diphosphokinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.661	HMPREF0623_0675	rbsK	Ribokinase (EC 2.7.1.15)	2.7.1.15	Ribokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.666	HMPREF0623_0680	entB2	Nicotinamidase (EC 3.5.1.19)	3.5.1.19	Nicotinamidase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.667	HMPREF0623_0681	purB	Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	4.3.2.2	Adenylosuccinate lyase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.667	HMPREF0623_0681	purB	Adenylosuccinate lyase (EC 4.3.2.2) @ SAICAR lyase (EC 4.3.2.2)	4.3.2.2	Adenylosuccinate lyase	00250	Alanine, aspartate and glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.668	HMPREF0623_0682	purA	Adenylosuccinate synthetase (EC 6.3.4.4)	6.3.4.4	Adenylosuccinate synthase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.668	HMPREF0623_0682	purA	Adenylosuccinate synthetase (EC 6.3.4.4)	6.3.4.4	Adenylosuccinate synthase	00250	Alanine, aspartate and glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.681	HMPREF0623_0694	murI	Glutamate racemase (EC 5.1.1.3)	5.1.1.3	Glutamate racemase	00471	D-Glutamine and D-glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.682	HMPREF0623_0695	ppsA2	Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.682	HMPREF0623_0695	ppsA2	Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.682	HMPREF0623_0695	ppsA2	Phosphoenolpyruvate synthase (EC 2.7.9.2)	2.7.9.2	Pyruvate, water dikinase	00720	Reductive carboxylate cycle (CO2 fixation)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.688	HMPREF0623_0702	alaS	Alanyl-tRNA synthetase (EC 6.1.1.7)	6.1.1.7	Alanine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.691	HMPREF0623_0706	dinB	DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.691	HMPREF0623_0706	dinB	DNA polymerase IV (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.692	HMPREF0623_0707	zwf	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	1.1.1.49	Glucose-6-phosphate dehydrogenase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.692	HMPREF0623_0707	zwf	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	1.1.1.49	Glucose-6-phosphate dehydrogenase	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.703	HMPREF0623_0718	cinA	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	3.5.1.42	Nicotinamide-nucleotide amidase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.703	HMPREF0623_0718	cinA	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	3.6.1.13	ADP-ribose diphosphatase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.704	HMPREF0623_0719	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	2.7.8.5	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	00564	Glycerophospholipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.716	HMPREF0623_0731	folC2	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.12	Dihydrofolate synthase	00790	Folate biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.716	HMPREF0623_0731	folC2	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	6.3.2.17	Tetrahydrofolate synthase	00790	Folate biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.717	HMPREF0623_0732	valS	Valyl-tRNA synthetase (EC 6.1.1.9)	6.1.1.9	Valine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.718	HMPREF0623_0733	tpx	Thiol peroxidase, Tpx-type (EC 1.11.1.15)	1.11.1.15	Peroxiredoxin	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.720	HMPREF0623_0735	iscS2	Cysteine desulfurase (EC 2.8.1.7), associated with tRNA 4-thiouridine synthase	2.8.1.7	Cysteine desulfurase	00730	Thiamine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.728	HMPREF0623_0743	ddl	D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00473	D-Alanine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.728	HMPREF0623_0743	ddl	D-alanine--D-alanine ligase (EC 6.3.2.4)	6.3.2.4	D-alanine--D-alanine ligase	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.742	HMPREF0623_0759	atpC	ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.742	HMPREF0623_0759	atpC	ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.742	HMPREF0623_0759	atpC	ATP synthase epsilon chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.743	HMPREF0623_0760	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.743	HMPREF0623_0760	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.743	HMPREF0623_0760	atpD	ATP synthase beta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.744	HMPREF0623_0761	atpG	ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.744	HMPREF0623_0761	atpG	ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.744	HMPREF0623_0761	atpG	ATP synthase gamma chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.745	HMPREF0623_0762	atpA	ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.745	HMPREF0623_0762	atpA	ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
