genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.914	HMPREF0623_0932	926205	926519	-	315		Nucleoid-associated protein YaaK	PLF_1253_00000330	PGF_02141223
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.915	HMPREF0623_0933	926535	928271	-	1737	dnaX	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	PLF_1253_00000290	PGF_10365126
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.916	HMPREF0623_0934	928486	928971	-	486	tadA	tRNA-specific adenosine-34 deaminase (EC 3.5.4.33)	PLF_1253_00000847	PGF_07596127
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.917	HMPREF0623_0935	928964	929569	-	606	rsmC	16S rRNA (guanine(1207)-N(2))-methyltransferase (EC 2.1.1.172)	PLF_1253_00000207	PGF_06407625
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.918	HMPREF0623_0936	929791	930021	+	231	nrdH	Glutaredoxin-like protein NrdH, required for reduction of Ribonucleotide reductase class Ib	PLF_1253_00000917	PGF_03022650
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.919	HMPREF0623_0937	930114	932279	+	2166	nrdA	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	PLF_1253_00000660	PGF_00048640
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.920	HMPREF0623_0938	932298	933251	+	954	nrdF	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	PLF_1253_00000661	PGF_00048641
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.921	HMPREF0623_0939	933603	933968	-	366	rplL	LSU ribosomal protein L7p/L12p (P1/P2)	PLF_1253_00000501	PGF_00016445
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.922	HMPREF0623_0940	934014	934520	-	507	rplJ	LSU ribosomal protein L10p (P0)	PLF_1253_00000477	PGF_01213071
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.923		934522	934653	+	132		hypothetical protein	PLF_1253_00001505	PGF_02753373
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.924	HMPREF0623_0941	934720	935409	-	690	rplA	LSU ribosomal protein L1p (L10Ae)	PLF_1253_00011114	PGF_00016357
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.925	HMPREF0623_0942	935501	935926	-	426	rplK	LSU ribosomal protein L11p (L12e)	PLF_1253_00000478	PGF_07695531
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.926	HMPREF0623_0943	936055	936600	-	546	nusG	Transcription antitermination protein NusG	PLF_1253_00000162	PGF_03174068
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.927	HMPREF0623_0944	936694	936864	-	171	secE	Protein translocase subunit SecE	PLF_1253_00001399	PGF_09669766
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.928	HMPREF0623_0945	936877	937047	-	171	rpmG2	LSU ribosomal protein L33p @ LSU ribosomal protein L33p, zinc-dependent	PLF_1253_00002150	PGF_06609275
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.929	HMPREF0623_0946	937080	937661	-	582		Putative DNA-directed RNA polymerase sigma factor, sigma H family	PLF_1253_00001056	PGF_01602710
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.930	HMPREF0623_0947	937798	938553	-	756	trmH	23S rRNA (guanosine(2251)-2'-O)-methyltransferase (EC 2.1.1.185)	PLF_1253_00000192	PGF_08582746
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.931	HMPREF0623_0948	938546	938959	-	414		Mini-ribonuclease III	PLF_1253_00011130	PGF_00598888
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.932	HMPREF0623_0949	938952	940370	-	1419	cysS	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	PLF_1253_00000061	PGF_02797400
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.933	HMPREF0623_0950	940527	942014	-	1488	gltX	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	PLF_1253_00000916	PGF_00008337
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.934	HMPREF0623_0951	942139	943287	-	1149		Membrane-associated protein containing RNA-binding TRAM domain and ribonuclease PIN-domain, YacL B.subtilis ortholog	PLF_1253_00000530	PGF_00020147
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.935	HMPREF0623_0952	943403	944662	-	1260	radA	DNA repair protein RadA	PLF_1253_00000018	PGF_00421792
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.936	HMPREF0623_0953	944867	945403	-	537	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	PLF_1253_00000309	PGF_01430214
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.937	HMPREF0623_0954	945532	945855	+	324		Acetyltransferase, GNAT family	PLF_1253_00001300	PGF_10519603
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.938	HMPREF0623_0955	945866	946552	+	687	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	PLF_1253_00000664	PGF_05657253
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.939	HMPREF0623_0956	946601	947947	+	1347	pepC	Aminopeptidase C (EC 3.4.22.40)	PLF_1253_00000049	PGF_02452912
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.940	HMPREF0623_0957	948020	948145	-	126		hypothetical protein	PLF_1253_00001908	PGF_02753489
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.941	HMPREF0623_0959	948341	949012	-	672	gpm	Phosphoglycerate mutase (EC 5.4.2.11)	PLF_1253_00000591	PGF_02703381
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.942	HMPREF0623_0960	949036	949803	-	768	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	PLF_1253_00001192	PGF_05399159
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.943	HMPREF0623_0961	949805	950587	-	783	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	PLF_1253_00001157	PGF_00026453
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.944	HMPREF0623_0962	950590	951885	-	1296	accC2	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	PLF_1253_00001164	PGF_07396749
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.945	HMPREF0623_0963	951887	952264	-	378	accB2	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	PLF_1253_00001114	PGF_00648021
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.946	HMPREF0623_0964	952274	953242	-	969	fabH2	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	PLF_1253_00000053	PGF_00420953
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.947	HMPREF0623_0965	953471	953932	+	462		hypothetical protein	PLF_1253_00001546	PGF_02753406
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.948	HMPREF0623_0966	953946	954119	-	174		hypothetical protein	PLF_1253_00001469	PGF_02754793
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.949	HMPREF0623_0967	954134	954634	-	501	manX	PTS system, mannose-specific IIB component (EC 2.7.1.191)	PLF_1253_00000970	PGF_08661804
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.950	HMPREF0623_0968	954655	957585	-	2931	levR	NtrC family Transcriptional regulator, ATPase domain	PLF_1253_00000030	PGF_00026324
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.951		957665	957778	-	114		hypothetical protein	PLF_1253_00002707	PGF_02753934
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.952		957778	957894	-	117		hypothetical protein	PLF_1253_00011653	PGF_10369368
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.953	HMPREF0623_0969	957955	958335	-	381		Putative regulator of the mannose operon, ManO	PLF_1253_00000633	PGF_00043457
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.954	HMPREF0623_0970	958454	959365	-	912	manN	PTS system, mannose-specific IID component	PLF_1253_00000972	PGF_00644224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.955	HMPREF0623_0971	959383	960189	-	807	manM	PTS system, mannose-specific IIC component	PLF_1253_00000971	PGF_01653368
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.956	HMPREF0623_0972	960210	961190	-	981	manX2	PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)	PLF_1253_00000336	PGF_00029812
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	tRNA	fig|862514.3.rna.46	HMPREF0623_t0043	961658	961743	-	86		tRNA-Leu-AAG		
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.957	HMPREF0623_0973	961815	962267	-	453		Putative metallopeptidase (Zinc) SprT family	PLF_1253_00001404	PGF_00042167
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.958	HMPREF0623_0974	962264	964438	-	2175	yhgF	Transcription accessory protein (S1 RNA-binding domain)	PLF_1253_00000730	PGF_02906681
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.959	HMPREF0623_0975	964559	964993	-	435		hypothetical protein	PLF_1253_00001543	PGF_02753404
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.960	HMPREF0623_0976	964995	967664	-	2670		Calcium-transporting ATPase (EC 3.6.3.8)	PLF_1253_00000251	PGF_00416196
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.961	HMPREF0623_0977	967890	968708	-	819	nadE	NAD synthetase (EC 6.3.1.5)	PLF_1253_00000960	PGF_02781328
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.962	HMPREF0623_0978	968728	970191	-	1464		Nicotinate phosphoribosyltransferase (EC 6.3.4.21)	PLF_1253_00000965	PGF_00025600
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.963	HMPREF0623_0979	970318	971040	+	723	tagA	N-acetylmannosaminyltransferase (EC 2.4.1.187)	PLF_1253_00000957	PGF_03416607
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.964	HMPREF0623_0980	971149	971850	-	702		Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family	PLF_1253_00000611	PGF_07256906
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.965	HMPREF0623_0981	971878	973020	-	1143	nagA	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	PLF_1253_00011128	PGF_04282519
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.966	HMPREF0623_0982	973088	973876	-	789	proC	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	PLF_1253_00000142	PGF_07609122
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.967	HMPREF0623_0983	974282	975298	-	1017	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	PLF_1253_00001168	PGF_03572345
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	tRNA	fig|862514.3.rna.47	HMPREF0623_t0044	975528	975602	-	75		tRNA-Gln-TTG		
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	tRNA	fig|862514.3.rna.48	HMPREF0623_t0045	975606	975691	-	86		tRNA-Tyr-GTA		
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.968	HMPREF0623_0984	975780	976580	-	801		hypothetical protein	PLF_1253_00000805	PGF_08225224
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.969	HMPREF0623_0985	976679	978160	-	1482	dtpT	Di-tripeptide/cation symporter DtpT	PLF_1253_00000075	PGF_02030730
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	tRNA	fig|862514.3.rna.49	HMPREF0623_t0046	978256	978328	-	73		tRNA-Thr-CGT		
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	tRNA	fig|862514.3.rna.50	HMPREF0623_t0047	978390	978462	-	73		tRNA-Asn-GTT		
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.970	HMPREF0623_0986	982058	983554	-	1497	lysS	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	PLF_1253_00000948	PGF_00710545
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.971	HMPREF0623_0987	983620	984618	-	999	dus	tRNA-dihydrouridine synthase DusB	PLF_1253_00000841	PGF_00912265
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.972	HMPREF0623_0988	984720	985598	-	879	hslO	33 kDa chaperonin HslO	PLF_1253_00000869	PGF_10462808
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.973	HMPREF0623_0989	985661	987745	-	2085	ftsH	Cell division-associated, ATP-dependent zinc metalloprotease FtsH	PLF_1253_00000935	PGF_06275407
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.974	HMPREF0623_0990	987839	988375	-	537	hpt	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)	PLF_1253_00000926	PGF_00013490
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.975	HMPREF0623_0991	988365	989738	-	1374		tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	PLF_1253_00000845	PGF_09087715
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.976	HMPREF0623_0992	989738	990187	-	450		RNA binding protein, contains ribosomal protein S1 domain	PLF_1253_00000143	PGF_00046199
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.978	HMPREF0623_0993	990454	990822	-	369		Cell division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage	PLF_1253_00001122	PGF_00416927
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.979	HMPREF0623_0994	990899	991168	-	270		Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	PLF_1253_00000993	PGF_00048932
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.980	HMPREF0623_0995	991165	992748	-	1584		FIG006789: Stage V sporulation protein	PLF_1253_00000912	PGF_10409443
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.981	HMPREF0623_0996	992758	996255	-	3498	trcF	Transcription-repair coupling factor	PLF_1253_00001013	PGF_08675943
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.982	HMPREF0623_0997	996266	996823	-	558	pth	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	PLF_1253_00000976	PGF_04788810
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.983	HMPREF0623_0998	997048	998037	+	990	ldh	L-lactate dehydrogenase (EC 1.1.1.27)	PLF_1253_00000939	PGF_03941737
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.984	HMPREF0623_0999	998270	999643	+	1374		L,D-transpeptidase	PLF_1253_00000908	PGF_00930759
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.985	HMPREF0623_1000	999699	1000346	+	648		CBS domain protein	PLF_1253_00000883	PGF_00414865
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.986	HMPREF0623_1001	1000492	1000854	-	363		Programmed cell death toxin YdcE	PLF_1253_00000614	PGF_10301671
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.987	HMPREF0623_1002	1000883	1001131	-	249		Programmed cell death antitoxin YdcD	PLF_1253_00001398	PGF_02753324
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.988	HMPREF0623_1003	1001186	1002313	-	1128	alr	Alanine racemase (EC 5.1.1.1)	PLF_1253_00000048	PGF_08932911
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.989	HMPREF0623_1004	1002316	1002669	-	354	acpS	Holo-[acyl-carrier-protein] synthase (EC 2.7.8.7)	PLF_1253_00000922	PGF_10373331
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.990	HMPREF0623_1005	1002884	1004419	-	1536	rhe	DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13)	PLF_1253_00000284	PGF_00421098
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.991	HMPREF0623_1006	1004739	1006118	-	1380	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)	PLF_1253_00000171	PGF_04521913
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.992	HMPREF0623_1007	1006339	1007124	-	786		hypothetical protein	PLF_1253_00001924	PGF_00211176
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.993	HMPREF0623_1008	1007172	1008068	-	897	htpX	Heat shock protein HtpX	PLF_1253_00000401	PGF_01405081
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.994	HMPREF0623_1009	1008091	1008672	-	582	lemA	LemA protein	PLF_1253_00000509	PGF_07058946
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.995	HMPREF0623_1010	1008744	1009433	-	690	srtA	Sortase A, LPXTG specific	PLF_1253_00000038	PGF_08842081
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.996	HMPREF0623_1011	1009515	1010741	+	1227		Efflux pump Lde	PLF_1253_00000079	PGF_00424087
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.997	HMPREF0623_1012	1010835	1011080	-	246	rpmE	LSU ribosomal protein L31p @ LSU ribosomal protein L31p, zinc-independent	PLF_1253_00000495	PGF_01614738
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.998	HMPREF0623_1013	1011181	1012455	-	1275	rho	Transcription termination factor Rho	PLF_1253_00000733	PGF_00057483
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.999	HMPREF0623_1014	1012483	1013754	-	1272	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	PLF_1253_00000765	PGF_00900122
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1000	HMPREF0623_1015	1013949	1015553	-	1605	pyrG	CTP synthase (EC 6.3.4.2)	PLF_1253_00000250	PGF_00416129
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1001	HMPREF0623_1016	1015766	1016305	-	540	rpoE	DNA-directed RNA polymerase delta subunit (EC 2.7.7.6)	PLF_1253_00000299	PGF_03802161
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1002	HMPREF0623_1017	1016350	1016787	-	438		hypothetical fig|282458.1.peg.583 homolog	PLF_1253_00000803	PGF_00072456
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1003	HMPREF0623_1018	1016946	1018286	+	1341		dNTP triphosphohydrolase, broad substrate specificity	PLF_1253_00000800	PGF_12884281
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1004	HMPREF0623_1019	1018297	1019109	+	813		Promiscuous sugar phosphatase YidA, haloacid dehalogenase-like phosphatase family	PLF_1253_00000618	PGF_00037589
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1005	HMPREF0623_1020	1019509	1019700	+	192		hypothetical protein	PLF_1253_00001722	PGF_02753455
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1006	HMPREF0623_1021	1019815	1020777	+	963		Sugar kinase and transcription regulator (EC 2.7.1.-)	PLF_1253_00001006	PGF_01066598
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1007	HMPREF0623_1022	1020966	1021493	-	528		hypothetical protein	PLF_1253_00001294	PGF_02753305
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1008	HMPREF0623_1023	1021638	1022180	-	543		hypothetical protein	PLF_1253_00002354	PGF_00082141
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1009	HMPREF0623_1024	1022253	1023593	-	1341	dinF	Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	PLF_1253_00000182	PGF_08913741
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1010	HMPREF0623_1025	1023612	1024220	-	609		Membrane-bound protease, CAAX family	PLF_1253_00001364	PGF_02753319
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1011	HMPREF0623_1026	1024480	1024725	+	246		hypothetical protein	PLF_1253_00004435	PGF_03999424
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1012	HMPREF0623_1027	1024838	1025479	-	642		Phosphoglycolate phosphatase (EC 3.1.3.18)	PLF_1253_00000594	PGF_02754964
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1013	HMPREF0623_1028	1025735	1027594	+	1860		Type 2 NADH dehydrogenase (EC 1.6.99.3)	PLF_1253_00000807	PGF_00746821
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1014	HMPREF0623_1029	1027830	1028660	-	831		hypothetical protein	PLF_1253_00000816	PGF_10547780
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1015	HMPREF0623_1030	1028847	1030133	-	1287	dltD	Poly(glycerophosphate chain) D-alanine transfer protein DltD	PLF_1253_00000603	PGF_04947330
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1016	HMPREF0623_1031	1030126	1030368	-	243	dltC	D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)	PLF_1253_00000277	PGF_00420810
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1017	HMPREF0623_1032	1030385	1031587	-	1203	dtlB	D-alanyl transfer protein DltB	PLF_1253_00000278	PGF_00420819
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1018	HMPREF0623_1033	1031587	1033113	-	1527	dltA	D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	PLF_1253_00000276	PGF_00420806
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1019	HMPREF0623_1035	1033563	1034087	-	525	bioY	Substrate-specific component BioY of biotin ECF transporter	PLF_1253_00001418	PGF_00054343
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1020	HMPREF0623_1036	1034515	1035096	-	582		Substrate-specific component RibU of riboflavin ECF transporter	PLF_1253_00000717	PGF_03751878
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1021		1035095	1035220	+	126		hypothetical protein	PLF_1253_00001558	PGF_02753415
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1022	HMPREF0623_1037	1035399	1035851	-	453		Transcriptional regulator family	PLF_1253_00001424	PGF_02753331
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1023	HMPREF0623_1038	1036003	1037481	+	1479	lmrB	Uncharacterized MFS-type transporter	PLF_1253_00000130	PGF_09996723
862514.3	Pediococcus acidilactici DSM 20284	NZ_GL397067	PATRIC	CDS	fig|862514.3.peg.1024	HMPREF0623_1039	1037481	1038245	+	765		hypothetical protein	PLF_1253_00000812	PGF_08225224
