orgId	gdb	gid	pathway	step	score	locusId	sysName	desc	locusId2	sysName2	desc2	blastBits	curatedIds	identity	blastCoverage	blastScore	curatedDesc	hmmBits	hmmId	hmmCoverage	hmmScore	hmmDesc	otherIds	otherBits	otherIdentity	otherCoverage
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	asd-S-ferredoxin	0	1_2006						41.6	reanno::Miya:8499492	30.3	0.571428571428571	0	Homocysteine formation from aspartate semialdehyde (NIL/ferredoxin component)						SwissProt::O32169	386.0	55.6	0.997067448680352
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	asp-kinase	2	1_1963						439.1	SwissProt::P94417,metacyc::MONOMER-6563	48.8	0.986784140969163	2	Aspartokinase 3; Aspartate kinase 3; Aspartokinase III; EC 2.7.2.4;; aspartate kinase III (EC 2.7.2.4)	246.4	TIGR00657	0.98868778280543	2	aspartate kinase (EC 2.7.2.4)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	asp-kinase	2	1_786						412.9	CharProtDB::CH_090816	54.0	0.99009900990099	2	aspartate kinase 1; EC 2.7.2.4	284.8	TIGR00657	0.769230769230769	1	aspartate kinase (EC 2.7.2.4)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	hom	2	1_471						400.2	SwissProt::P19582	46.2	0.995381062355658	2	Homoserine dehydrogenase; HDH; EC 1.1.1.3									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	hom	1	1_2141						252.3	SwissProt::P52985	40.5	0.796728971962617	1	Homoserine dehydrogenase; HDH; EC 1.1.1.3									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	hom_kinase	2	1_472						563.9	curated2:Q88Z08	99.7	1	1	Homoserine kinase; HK; HSK; EC 2.7.1.39	232.3	TIGR00191	0.993421052631579	2	thrB: homoserine kinase (EC 2.7.1.39)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	hom_kinase	0	1_1723						66.2	reanno::Miya:8500213	30.9	0.859459459459459	0	Homoserine kinase (EC:2.7.1.39)						BRENDA::P9WPY3,SwissProt::P9WPY3	90.1	36.8	0.971590909090909
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	hom_kinase	0	1_1489						50.1	curated2:B8FU92	31.0	0.717171717171717	0	Homoserine kinase; HK; HSK; EC 2.7.1.39						BRENDA::Q8DR51	180.3	35.5	0.993150684931507
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metA	0	1_2143						166.4	SwissProt::G4RES5	34.6	0.869281045751634	0	Homoserine O-succinyltransferase; HST; Homoserine transsuccinylase; HTS; EC 2.3.1.46						SwissProt::A5IIQ2,SwissProt::Q9WZY3	190.3	38.0	0.980263157894737
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metB	2	1_2213						388.3	SwissProt::O31631	55.3	0.975871313672922	2	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase; CGS/OAH thiolyase; O-acetylhomoserine sulfhydrylase; OAH sulfhydrylase; EC 2.5.1.-						BRENDA::A2RM21,CharProtDB::CH_005567	309.7	44.5	0.984210526315789
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metB	1	1_215						451.8	BRENDA::Q1M0P5,SwissProt::Q1M0P5	58.7	1	1	cystathionine gamma-synthase (EC 2.5.1.48);; Cystathionine gamma-synthase; CGS; O-succinylhomoserine (thiol)-lyase; EC 2.5.1.48						BRENDA::B3TNN9	608.6	79.8	0.967005076142132
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metB	0	1_2142						189.1	SwissProt::P00935,ecocyc::O-SUCCHOMOSERLYASE-MONOMER	31.2	0.968911917098446	0	Cystathionine gamma-synthase; CGS; O-succinylhomoserine (thiol)-lyase; EC 2.5.1.48;; <i>O</i>-succinylhomoserine(thiol)-lyase / <i>O</i>-succinylhomoserine lyase (EC 2.5.1.48)						CharProtDB::CH_124469,SwissProt::O13326	461.5	53.7	0.986013986013986
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metC	1	1_2436						325.1	SwissProt::Q08432	43.4	1	1	Cystathionine beta-lyase PatB; CBL; Beta-cystathionase PatB; Cysteine lyase PatB; Cysteine-S-conjugate beta-lyase PatB; EC 4.4.1.13						BRENDA::B9X1L2	317.0	39.3	0.971794871794872
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metC	1	1_215						434.9	curated2:P0C2T9	58.4	0.986842105263158	1	Cystathionine beta-lyase; CBL; EC 4.4.1.13; Beta-cystathionase; Cysteine lyase; Cysteine-S-conjugate beta-lyase						BRENDA::B3TNN9	608.6	79.8	0.967005076142132
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metC	1	1_2213						302.0	curated2:P0C2T9	44.0	0.984210526315789	1	Cystathionine beta-lyase; CBL; EC 4.4.1.13; Beta-cystathionase; Cysteine lyase; Cysteine-S-conjugate beta-lyase						SwissProt::O31631	388.3	55.3	0.975871313672922
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metC	0	1_2308						260.0	metacyc::MONOMER-10303	35.8	1	0	cysteine-<i>S</i>-conjugate &beta;-lyase (EC 4.4.1.13)						BRENDA::A6YH85	423.3	51.0	0.982543640897756
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metC	0	1_2142						162.9	SwissProt::Q83A83	41.5	0.568475452196382	0	Cystathionine beta-lyase; CBL; Beta-cystathionase; Cysteine lyase; Cysteine-S-conjugate beta-lyase; EC 4.4.1.13						CharProtDB::CH_124469,SwissProt::O13326	461.5	53.7	0.986013986013986
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metE	2	1_1205						810.1	metacyc::MONOMER-14559	53.1	0.99737532808399	2	cobalamin-independent homocysteine transmethylase (EC 2.1.1.14)	1031.3	TIGR01371	0.99867374005305	2	metE: 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase (EC 2.1.1.14)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metX	1	1_2143						201.4	curated2:Q9CEC5	40.6	0.78816199376947	1	Homoserine O-acetyltransferase; HAT; EC 2.3.1.31; Homoserine transacetylase; HTA									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metY	2	1_2142						461.5	CharProtDB::CH_124469,SwissProt::O13326	53.7	0.986013986013986	2	homocysteine synthase Met17; EC 2.5.1.49;; Homocysteine synthase; O-acetylhomoserine sulfhydrylase; OAH SHL; OAH sulfhydrylase; EC 2.5.1.49						SwissProt::S0DUX5	425.6	50.6	0.976905311778291
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metY	2	1_2213						388.3	SwissProt::O31631	55.3	0.975871313672922	2	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase; CGS/OAH thiolyase; O-acetylhomoserine sulfhydrylase; OAH sulfhydrylase; EC 2.5.1.-						BRENDA::A2RM21,CharProtDB::CH_005567	309.7	44.5	0.984210526315789
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metY	1	1_215						335.5	SwissProt::O31631	45.9	0.967828418230563	1	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase; CGS/OAH thiolyase; O-acetylhomoserine sulfhydrylase; OAH sulfhydrylase; EC 2.5.1.-						BRENDA::B3TNN9	608.6	79.8	0.967005076142132
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metZ	1	1_215						260.4	SwissProt::P55218,metacyc::MONOMER-13931	40.2	0.836228287841191	1	O-succinylhomoserine sulfhydrylase; OSH sulfhydrylase; OSHS sulfhydrylase; EC 2.5.1.-;; <i>O</i>-succinyl-L-homoserine sulfhydrylase						BRENDA::B3TNN9	608.6	79.8	0.967005076142132
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metZ	0	1_2142						241.1	uniprot:D8J1Y3_HERSS	33.6	0.99273607748184	0	SubName: Full=O-acetylhomoserine sulfhydrylase protein {ECO:0000313|EMBL:ADJ64766.1}; EC=2.3.1.31 {ECO:0000313|EMBL:ADJ64766.1};						SwissProt::S0DUX5	425.6	50.6	0.976905311778291
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	met	metZ	0	1_2213						195.7	SwissProt::P55218,metacyc::MONOMER-13931	33.0	0.970223325062035	0	O-succinylhomoserine sulfhydrylase; OSH sulfhydrylase; OSHS sulfhydrylase; EC 2.5.1.-;; <i>O</i>-succinyl-L-homoserine sulfhydrylase						SwissProt::O31631	388.3	55.3	0.975871313672922
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	PPYAT	2	1_1035						443.4	BRENDA::Q9RAT0	56.9	0.976982097186701	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	370.9	47.8	0.982188295165394
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	PPYAT	2	1_679						391.0	BRENDA::Q9RAT0	51.8	0.994884910485934	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	351.7	47.1	0.969465648854962
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	PPYAT	1	1_2252						372.1	BRENDA::Q9RAT0	48.8	0.961636828644501	1	aromatic-amino-acid transaminase (EC 2.6.1.57)						REBASE::M.LmoJ1816I	370.2	52.1	0.413752913752914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	PPYAT	1	1_2689						322.0	SwissProt::H3ZPL1	41.7	0.94484412470024	1	Aromatic-amino-acid aminotransferase 1; ARAT-I; AROAT; EC 2.6.1.57						BRENDA::A0A060PQX5	324.3	41.4	0.94484412470024
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	PPYAT	1	1_2152						204.9	reanno::BFirm:BPHYT_RS14905	30.8	0.940540540540541	1	Aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P34037	183.0	33.5	0.970189701897019
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	cmutase	2	1_1728												73.8	PF01817	0.986666666666667	2	CM_2				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ilvE	2	1_1035						443.4	BRENDA::Q9RAT0	56.9	0.976982097186701	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	370.9	47.8	0.982188295165394
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ilvE	2	1_679						391.0	BRENDA::Q9RAT0	51.8	0.994884910485934	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	351.7	47.1	0.969465648854962
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ilvE	1	1_1492						380.6	CharProtDB::CH_017144	49.9	0.997455470737914	1	aspartate transaminase; EC 2.6.1.1						SwissProt::Q8DTM1	402.5	50.8	0.994910941475827
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ilvE	1	1_2252						372.1	BRENDA::Q9RAT0	48.8	0.961636828644501	1	aromatic-amino-acid transaminase (EC 2.6.1.57)						REBASE::M.LmoJ1816I	370.2	52.1	0.413752913752914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ilvE	1	1_2689						322.0	SwissProt::H3ZPL1	41.7	0.94484412470024	1	Aromatic-amino-acid aminotransferase 1; ARAT-I; AROAT; EC 2.6.1.57						BRENDA::A0A060PQX5	324.3	41.4	0.94484412470024
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ptransferase	1	1_1492						302.0	BRENDA::Q02635	40.9	0.98	1	aspartate transaminase (EC 2.6.1.1); glutamate-prephenate aminotransferase (EC 2.6.1.79)						SwissProt::Q8DTM1	402.5	50.8	0.994910941475827
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ptransferase	0	1_679						233.4	SwissProt::E9L7A5	35.6	0.832985386221294	0	Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase; PhPPA-AT; EC 2.6.1.1; EC 2.6.1.78; EC 2.6.1.79						SwissProt::P16524	351.7	47.1	0.969465648854962
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ptransferase	0	1_1035						216.9	BRENDA::Q9SIE1,SwissProt::Q9SIE1	34.8	0.783157894736842	0	aspartate transaminase (EC 2.6.1.1); aspartate-prephenate aminotransferase (EC 2.6.1.78); glutamate-prephenate aminotransferase (EC 2.6.1.79);; Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase; AtAAT; AtPPA-AT; Protein MATERNAL EFFECT EMBRYO ARREST 17; EC 2.6.1.1; EC 2.6.1.78; EC 2.6.1.79						SwissProt::P16524	370.9	47.8	0.982188295165394
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ptransferase	0	1_2252						201.8	BRENDA::Q02635	34.9	0.9025	0	aspartate transaminase (EC 2.6.1.1); glutamate-prephenate aminotransferase (EC 2.6.1.79)						REBASE::M.LmoJ1816I	370.2	52.1	0.413752913752914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	phe	ptransferase	0	1_294						149.8	BRENDA::Q82IK5	31.6	0.997252747252747	0	succinyldiaminopimelate transaminase (EC 2.6.1.17); glutamate-prephenate aminotransferase (EC 2.6.1.79)						metacyc::BSU13580-MONOMER	528.1	65.7	0.982412060301508
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	OAT	0	1_431						207.6	curated2:C3P3K3	33.3	0.957070707070707	0	Ornithine aminotransferase; OAT; EC 2.6.1.13; Ornithine--oxo-acid aminotransferase						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	OAT	0	1_1478						206.5	curated2:C3P3K3	32.1	0.98989898989899	0	Ornithine aminotransferase; OAT; EC 2.6.1.13; Ornithine--oxo-acid aminotransferase						BRENDA::M1GRN3,SwissProt::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argA	2	1_429						361.7	SwissProt::Q07908	49.5	0.951219512195122	2	Arginine biosynthesis bifunctional protein ArgJ; EC 2.3.1.35; EC 2.3.1.1						SwissProt::Q57645	256.5	39.4	0.975124378109453
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argB	2	1_430						478.8	curated2:O08320	100.0	1	1	Acetylglutamate kinase; EC 2.7.2.8; N-acetyl-L-glutamate 5-phosphotransferase; NAG kinase; NAGK	283.6	TIGR00761	0.995670995670996	2	argB: acetylglutamate kinase (EC 2.7.2.8)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argC	2	1_428						293.1	SwissProt::Q07906	44.1	0.997101449275362	2	N-acetyl-gamma-glutamyl-phosphate reductase; AGPR; N-acetyl-glutamate semialdehyde dehydrogenase; NAGSA dehydrogenase; EC 1.2.1.38	389.6	TIGR01850	1	2	argC: N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	SwissProt::O50146,metacyc::MONOMER-6802	120.6	32.5	0.709302325581395
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argD	1	1_431						768.8	curated2:O08321	99.5	1	1	Acetylornithine aminotransferase; ACOAT; EC 2.6.1.11									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argD	0	1_1478						235.0	SwissProt::P22256,ecocyc::GABATRANSAM-MONOMER,metacyc::GABATRANSAM-MONOMER	31.4	0.992957746478873	0	4-aminobutyrate aminotransferase GabT; (S)-3-amino-2-methylpropionate transaminase; GABA aminotransferase; GABA-AT; Gamma-amino-N-butyrate transaminase; GABA transaminase; Glutamate:succinic semialdehyde transaminase; L-AIBAT; EC 2.6.1.19; EC 2.6.1.22;; 4-aminobutyrate aminotransferase GabT (EC 2.6.1.19; EC 2.6.1.11);; 4-aminobutyrate aminotransferase (EC 2.6.1.19; EC 2.6.1.11)						BRENDA::M1GRN3,SwissProt::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	argJ	2	1_429						361.7	SwissProt::Q07908	49.5	0.951219512195122	2	Arginine biosynthesis bifunctional protein ArgJ; EC 2.3.1.35; EC 2.3.1.1									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	lysJ	0	1_431						241.1	curated2:Q5SHH5	38.7	0.944303797468354	0	[LysW]-aminoadipate semialdehyde transaminase; EC 2.6.1.-						SwissProt::Q9M8M7	270.8	39.0	0.849015317286652
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	lysJ	0	1_1478						205.3	curated2:Q5SHH5	33.4	0.939240506329114	0	[LysW]-aminoadipate semialdehyde transaminase; EC 2.6.1.-						BRENDA::M1GRN3,SwissProt::M1GRN3	644.0	71.2	0.995555555555556
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	lysY	0	1_428						170.2	curated2:B9KZP8	34.4	0.971590909090909	0	Putative [LysW]-L-2-aminoadipate 6-phosphate reductase; EC 1.2.1.-						SwissProt::Q07906	293.1	44.1	0.997101449275362
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	proA	2	1_15						399.8	BRENDA::A7Y114	49.6	0.983333333333333	2	glutamate-5-semialdehyde dehydrogenase (EC 1.2.1.41)	491.5	TIGR00407	1	2	proA: glutamate-5-semialdehyde dehydrogenase (EC 1.2.1.41)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	proB	1	1_14						516.2	curated2:Q890J5	100.0	1	1	Glutamate 5-kinase; EC 2.7.2.11; Gamma-glutamyl kinase; GK	290.3	TIGR01027	0.691460055096419	1	proB: glutamate 5-kinase (EC 2.7.2.11)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	proB	0	1_15						272.7	BRENDA::Q9Z110,SwissProt::Q9Z110	36.9	0.513207547169811	0	glutamate-5-semialdehyde dehydrogenase (EC 1.2.1.41);; Delta-1-pyrroline-5-carboxylate synthase; P5CS; Aldehyde dehydrogenase family 18 member A1; EC 2.7.2.11; EC 1.2.1.41						BRENDA::A7Y114	399.8	49.6	0.983333333333333
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	pro	proC	2	1_461						171.8	CharProtDB::CH_024367,SwissProt::P0A9L8,ecocyc::PYRROLINECARBREDUCT-MONOMER	37.3	0.966542750929368	1	pyrroline-5-carboxylate reductase;; Pyrroline-5-carboxylate reductase; P5C reductase; P5CR; PCA reductase; EC 1.5.1.2;; pyrroline-5-carboxylate reductase (EC 1.5.1.2)	234.5	TIGR00112	0.984790874524715	2	proC: pyrroline-5-carboxylate reductase (EC 1.5.1.2)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serA	1	1_172						160.6	BRENDA::P0A9T0,CharProtDB::CH_088336,SwissProt::P0A9T0,ecocyc::PGLYCDEHYDROG-MONOMER	31.2	0.892682926829268	1	phosphoglycerate dehydrogenase (EC 1.1.1.95);; D-3-phosphoglycerate dehydrogenase; EC 1.1.1.95;; D-3-phosphoglycerate dehydrogenase; PGDH; 2-oxoglutarate reductase; EC 1.1.1.95; EC 1.1.1.399;; phosphoglycerate dehydrogenase (EC 1.1.1.95; EC 1.1.1.399)						SwissProt::Q9X1C1	140.6	34.0	0.797385620915033
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serA	0	1_2342						145.6	reanno::SB2B:6938941	33.8	0.853896103896104	0	Phosphoglycerate dehydrogenase (EC 1.1.1.95)						BRENDA::Q2VEQ7,SwissProt::Q2VEQ7	156.4	34.5	0.801948051948052
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serA	0	1_1745						136.3	SwissProt::P40054	30.1	0.654584221748401	0	D-3-phosphoglycerate dehydrogenase 1; 3-PGDH 1; 2-oxoglutarate reductase; EC 1.1.1.95; EC 1.1.1.399						BRENDA::C0LJH4	661.0	100.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serA	0	1_602						213.8	curated2:O27051	38.8	0.588571428571429	0	D-3-phosphoglycerate dehydrogenase; PGDH; EC 1.1.1.95						BRENDA::Q9C4M5,SwissProt::Q9C4M5	257.3	43.2	0.972809667673716
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serB	0	1_172						158.7	uniprot:L0G228_ECHVK	30.5	0.555555555555556	0	RecName: Full=2-oxoglutarate reductase {ECO:0000256|ARBA:ARBA00016905}; EC=1.1.1.399 {ECO:0000256|ARBA:ARBA00013001}; EC=1.1.1.95 {ECO:0000256|ARBA:ARBA00013143}; EC=3.1.3.3 {ECO:0000256|ARBA:ARBA00012640}; AltName: Full=D-3-phosphoglycerate dehydrogenase {ECO:0000256|ARBA:ARBA00021582}; AltName: Full=O-phosphoserine phosphohydrolase {ECO:0000256|ARBA:ARBA00013466};						SwissProt::Q9X1C1	140.6	34.0	0.797385620915033
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	ser	serC	2	1_173						315.5	SwissProt::Q96255,metacyc::AT4G35630-MONOMER	46.2	0.830232558139535	2	Phosphoserine aminotransferase 1, chloroplastic; AtPSAT1; Phosphohydroxythreonine aminotransferase; EC 2.6.1.52;; phosphoserine aminotransferase (EC 2.6.1.52)	462.1	TIGR01364	1	2	serC: phosphoserine transaminase (EC 2.6.1.52)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	asd	2	1_2167						271.2	SwissProt::P23247	44.8	0.973293768545994	2	Aspartate-semialdehyde dehydrogenase 2; ASA dehydrogenase 2; ASADH 2; Aspartate-beta-semialdehyde dehydrogenase 2; EC 1.2.1.11	462.4	TIGR01296	0.994100294985251	2	asd: aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	CharProtDB::CH_024644,ecocyc::EG11059-MONOMER	181.4	31.0	0.976261127596439
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	asp-kinase	2	1_1963						439.1	SwissProt::P94417,metacyc::MONOMER-6563	48.8	0.986784140969163	2	Aspartokinase 3; Aspartate kinase 3; Aspartokinase III; EC 2.7.2.4;; aspartate kinase III (EC 2.7.2.4)	246.4	TIGR00657	0.98868778280543	2	aspartate kinase (EC 2.7.2.4)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	asp-kinase	2	1_786						412.9	CharProtDB::CH_090816	54.0	0.99009900990099	2	aspartate kinase 1; EC 2.7.2.4	284.8	TIGR00657	0.769230769230769	1	aspartate kinase (EC 2.7.2.4)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	hom	2	1_471						400.2	SwissProt::P19582	46.2	0.995381062355658	2	Homoserine dehydrogenase; HDH; EC 1.1.1.3									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	hom	1	1_2141						252.3	SwissProt::P52985	40.5	0.796728971962617	1	Homoserine dehydrogenase; HDH; EC 1.1.1.3									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	thrB	2	1_472						563.9	curated2:Q88Z08	99.7	1	1	Homoserine kinase; HK; HSK; EC 2.7.1.39	232.3	TIGR00191	0.993421052631579	2	thrB: homoserine kinase (EC 2.7.1.39)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	thrB	0	1_1723						66.2	reanno::Miya:8500213	30.9	0.859459459459459	0	Homoserine kinase (EC:2.7.1.39)						BRENDA::P9WPY3,SwissProt::P9WPY3	90.1	36.8	0.971590909090909
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	thrB	0	1_1489						50.1	curated2:B8FU92	31.0	0.717171717171717	0	Homoserine kinase; HK; HSK; EC 2.7.1.39						BRENDA::Q8DR51	180.3	35.5	0.993150684931507
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	thr	thrC	2	1_2314						268.1	SwissProt::P16120	33.1	0.892996108949416	1	Threonine synthase; TS; EC 4.2.3.1	241.3	TIGR00260	0.885294117647059	2	thrC: threonine synthase (EC 4.2.3.1)	SwissProt::Q86YJ6	188.7	31.9	0.902892561983471
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	IGPS	2	1_1417						165.2	BRENDA::P84126	42.4	0.925196850393701	2	indole-3-glycerol-phosphate synthase (EC 4.1.1.48)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	PRAI	1	1_2156						131.7	BRENDA::P16250,SwissProt::P16250	35.4	0.979166666666667	1	phosphoribosylanthranilate isomerase (EC 5.3.1.24);; Phosphoribosyl isomerase A; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase; N-(5'-phosphoribosyl)anthranilate isomerase; PRAI; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase; EC 5.3.1.16; EC 5.3.1.24									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	PRAI	1	1_1418						402.5	curated2:Q88WI1	99.0	1	1	N-(5'-phosphoribosyl)anthranilate isomerase; PRAI; EC 5.3.1.24									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	PRAI	0	1_1417						141.4	BRENDA::P00909,ecocyc::PRAI-IGPS,metacyc::PRAI-IGPS	37.2	0.527593818984547	0	phosphoribosylanthranilate isomerase (EC 5.3.1.24);; fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase (EC 4.1.1.48; EC 5.3.1.24);; indole-3-glycerol phosphate synthase (EC 4.1.1.48; EC 5.3.1.24)						BRENDA::P84126	165.2	42.4	0.925196850393701
