orgId	gdb	gid	pathway	step	score	locusId	sysName	desc	locusId2	sysName2	desc2	blastBits	curatedIds	identity	blastCoverage	blastScore	curatedDesc	hmmBits	hmmId	hmmCoverage	hmmScore	hmmDesc	otherIds	otherBits	otherIdentity	otherCoverage
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	bglF	1	1_2985						513.1	TCDB::P08722,ecocyc::BGLF-MONOMER,metacyc::BGLF-MONOMER	40.2	0.9936	1	&beta;-Glucoside (salicin, arbutin, cellobiose, etc) group translocator, BglF;; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199);; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199)						TCDB::ART98499	877.1	65.2	0.97172619047619
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	bglF	1	1_2981						512.7	TCDB::P08722,ecocyc::BGLF-MONOMER,metacyc::BGLF-MONOMER	43.9	0.9824	1	&beta;-Glucoside (salicin, arbutin, cellobiose, etc) group translocator, BglF;; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199);; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199)						TCDB::ART98499	528.5	40.8	0.989583333333333
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	bglF	0	1_707						370.2	TCDB::P08722,ecocyc::BGLF-MONOMER,metacyc::BGLF-MONOMER	34.7	0.9936	0	&beta;-Glucoside (salicin, arbutin, cellobiose, etc) group translocator, BglF;; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199);; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199)						TCDB::ART98417	901.4	72.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	bglF	0	1_224						309.7	TCDB::P08722,ecocyc::BGLF-MONOMER,metacyc::BGLF-MONOMER	38.5	0.7088	0	&beta;-Glucoside (salicin, arbutin, cellobiose, etc) group translocator, BglF;; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199);; &beta;-glucoside specific PTS enzyme II / BglG kinase / BglG phosphatase (EC 2.7.1.199)						TCDB::ART98499	334.3	39.0	0.694940476190476
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	crr	1	1_2496						112.5	CharProtDB::CH_088352,SwissProt::P69783,TCDB::P69783,ecocyc::CRR-MONOMER,metacyc::CRR-MONOMER	40.0	0.840236686390533	1	glucose-specific phosphotransferase enzyme IIA component; EC 2.7.1.-;; PTS system glucose-specific EIIA component; EIIA-Glc; EIII-Glc; Glucose-specific phosphotransferase enzyme IIA component;; Glucose-specific phosphotransferase enzyme IIA component PTGA aka CRR aka GSR aka IEX aka TGS aka TRED aka B2417, component of Glucose porter (PtsG; GlcA; Umg) (transports D-glucose and &alpha;-methyl-D-glucopyranoside);; Enzyme IIA<sup>Glc</sup> (EC 2.7.1.199; EC 2.7.1.201; EC 2.7.1.192);; Enzyme IIA<sup>Glc</sup> (EC 2.7.1.199)						BRENDA::P09323,SwissProt::P09323,TCDB::P09323,ecocyc::NAGE-MONOMER,metacyc::NAGE-MONOMER	459.1	40.1	0.955246913580247
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	crr	0	1_2138						110.9	CharProtDB::CH_088352,SwissProt::P69783,TCDB::P69783,ecocyc::CRR-MONOMER,metacyc::CRR-MONOMER	38.5	0.840236686390533	0	glucose-specific phosphotransferase enzyme IIA component; EC 2.7.1.-;; PTS system glucose-specific EIIA component; EIIA-Glc; EIII-Glc; Glucose-specific phosphotransferase enzyme IIA component;; Glucose-specific phosphotransferase enzyme IIA component PTGA aka CRR aka GSR aka IEX aka TGS aka TRED aka B2417, component of Glucose porter (PtsG; GlcA; Umg) (transports D-glucose and &alpha;-methyl-D-glucopyranoside);; Enzyme IIA<sup>Glc</sup> (EC 2.7.1.199; EC 2.7.1.201; EC 2.7.1.192);; Enzyme IIA<sup>Glc</sup> (EC 2.7.1.199)						BRENDA::P45604	456.1	40.3	0.978494623655914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	crr	0	1_2961						109.4	SwissProt::P0A283	35.8	0.928994082840237	0	PTS system glucose-specific EIIA component; EIIA-Glc; EIII-Glc; Glucose-specific phosphotransferase enzyme IIA component						TCDB::P23936	725.7	57.1	0.988958990536278
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	dgoA	2	1_212						194.5	SwissProt::D0ZLR2,metacyc::MONOMER-18125	44.0	0.97165991902834	2	2-dehydro-3-deoxy-phosphogluconate aldolase; Keto-3-deoxygluconate 6-phosphate aldolase; KDGP aldolase; EC 4.1.2.14;; 2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.55)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	dgoA	0	1_3023						118.6	BRENDA::Q4JC35,SwissProt::Q4JC35	30.7	0.909722222222222	0	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6 phosphogalactonate aldolase (EC 4.1.2.55);; 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase; EC 4.1.2.55						SwissProt::P59407	582.4	100.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	dgoK	1	1_213						167.5	BRENDA::Q9WXS2,metacyc::MONOMER-17956	30.4	0.997050147492625	1	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45);; 2-keto-3-deoxygluconate kinase (EC 2.7.1.178)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	eda	2	1_212						194.5	SwissProt::D0ZLR2,metacyc::MONOMER-18125	44.0	0.97165991902834	2	2-dehydro-3-deoxy-phosphogluconate aldolase; Keto-3-deoxygluconate 6-phosphate aldolase; KDGP aldolase; EC 4.1.2.14;; 2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.55)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	eda	0	1_3023						118.6	BRENDA::Q4JC35,SwissProt::Q4JC35	30.7	0.909722222222222	0	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6 phosphogalactonate aldolase (EC 4.1.2.55);; 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase; EC 4.1.2.55						SwissProt::P59407	582.4	100.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galE	2	1_535						460.7	SwissProt::P21977,BRENDA::P21977,metacyc::MONOMER-6142	69.6	0.996987951807229	2	UDP-glucose 4-epimerase; Galactowaldenase; UDP-galactose 4-epimerase; EC 5.1.3.2;; UDP-glucose 4-epimerase (EC 5.1.3.2);; UDP-glucose-4-epimerase (EC 5.1.3.2)	441.1	TIGR01179	0.993975903614458	1	galE: UDP-glucose 4-epimerase GalE (EC 5.1.3.2)	BRENDA::Q92WA3,metacyc::MONOMER-18724	294.3	47.5	0.954268292682927
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galE	2	1_2956						448.7	SwissProt::P21977,BRENDA::P21977,metacyc::MONOMER-6142	68.2	1	2	UDP-glucose 4-epimerase; Galactowaldenase; UDP-galactose 4-epimerase; EC 5.1.3.2;; UDP-glucose 4-epimerase (EC 5.1.3.2);; UDP-glucose-4-epimerase (EC 5.1.3.2)	440.1	TIGR01179	0.996987951807229	1	galE: UDP-glucose 4-epimerase GalE (EC 5.1.3.2)	BRENDA::Q92WA3,metacyc::MONOMER-18724	295.8	47.5	0.954268292682927
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galE	1	1_955						198.0	BRENDA::Q9WYX9	37.4	0.964401294498382	1	UDP-glucose 4-epimerase (EC 5.1.3.2); UDP-N-acetylglucosamine 4-epimerase (EC 5.1.3.7)						BRENDA::Q8KN66	160.6	33.2	0.912023460410557
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galE	1	1_1789						196.8	BRENDA::Q9WYX9	38.3	0.961165048543689	1	UDP-glucose 4-epimerase (EC 5.1.3.2); UDP-N-acetylglucosamine 4-epimerase (EC 5.1.3.7)						SwissProt::Q7BJX9,BRENDA::Q7BJX9,metacyc::MONOMER-13183	154.8	31.5	0.898550724637681
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galK	2	1_2957						548.9	curated2:Q03PA8	66.7	1	1	Galactokinase; EC 2.7.1.6; Galactose kinase	388.9	TIGR00131	0.987113402061856	2	galK: galactokinase (EC 2.7.1.6)	SwissProt::Q8VYG2	143.7	30.1	0.879716981132076
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galT	2	1_2955						624.8	curated2:B3W7I7	64.3	1	1	Galactose-1-phosphate uridylyltransferase; Gal-1-P uridylyltransferase; EC 2.7.7.12; UDP-glucose--hexose-1-phosphate uridylyltransferase	717.7	TIGR01239	0.993865030674847	2	galT: galactose-1-phosphate uridylyltransferase (EC 2.7.7.12)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galactonolactonase	0	1_1885						166.0	reanno::pseudo13_GW456_L13:PfGW456L13_3314	34.5	0.894601542416452	0	D-galactono-lactonase (EC 3.1.1.-)						SwissProt::O34499	276.9	41.7	0.965616045845272
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galdh	0	1_2416						139.0	reanno::pseudo13_GW456_L13:PfGW456L13_2119	33.6	0.926470588235294	0	L-arabinose 1-dehydrogenase / D-galactose 1-dehydrogenase (EC 1.1.1.46; EC 1.1.1.48)						BRENDA::C5IFU0	308.9	59.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galdh	0	1_2551						122.5	reanno::pseudo13_GW456_L13:PfGW456L13_2119	32.2	0.911764705882353	0	L-arabinose 1-dehydrogenase / D-galactose 1-dehydrogenase (EC 1.1.1.46; EC 1.1.1.48)						metacyc::MONOMER-3121	208.4	45.4	0.964143426294821
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galdh	0	1_2558						107.5	SwissProt::Q92RN6	33.2	0.953125	0	Probable galactose dehydrogenase GalD; EC 1.1.1.-						ecocyc::EG11292-MONOMER,metacyc::EG11292-MONOMER	332.8	57.6	0.979591836734694
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	galdh	0	1_1434						95.5	SwissProt::Q92RN6	31.4	0.94921875	0	Probable galactose dehydrogenase GalD; EC 1.1.1.-						metacyc::MONOMER-19303	209.1	45.0	0.959677419354839
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gatY	0	1_283						176.8	SwissProt::Q9KIP8	36.6	0.965034965034965	0	D-tagatose-1,6-bisphosphate aldolase subunit KbaY; TBPA; TagBP aldolase; D-tagatose-bisphosphate aldolase class II; Ketose 1,6-bisphosphate aldolase class II; Tagatose-bisphosphate aldolase; EC 4.1.2.40						SwissProt::P0A4S2	344.4	61.5	0.979522184300341
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcU'	2	1_2114						261.9	SwissProt::P40420,TCDB::P40420	44.8	0.993031358885017	2	Glucose uptake protein GlcU;; Glucose permease, GlcU (also called YcxE). (Fiegler et al., 1999) (similar to 2.A.7.5.1)						TCDB::Q9X4M3	159.8	32.0	0.989795918367347
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcU'	2	1_2417						243.8	TCDB::L8DP77	42.2	0.978947368421053	2	The glucose uptake porter of 285 aas, GlcU						TCDB::Q9X4M3	227.6	40.0	0.986394557823129
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcU'	0	1_3106						189.9	TCDB::L8DP77	36.8	0.971929824561404	0	The glucose uptake porter of 285 aas, GlcU						TCDB::Q9X4M3	307.8	52.4	0.996598639455782
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcU'	0	1_2183						178.3	TCDB::L8DP77	33.5	0.968421052631579	0	The glucose uptake porter of 285 aas, GlcU						TCDB::Q9X4M3	178.7	34.6	0.979591836734694
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcV	0	1_273						207.6	BRENDA::Q97UY8,SwissProt::Q97UY8,TCDB::Q97UY8	35.2	0.991501416430595	0	monosaccharide-transporting ATPase (EC 3.6.3.17);; Glucose import ATP-binding protein GlcV; EC 7.5.2.-;; GlcV, component of Glucose, mannose, galactose porter						TCDB::Q97Q42	475.3	65.9	0.937662337662338
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glcV	0	1_1066						203.4	BRENDA::Q97UY8,SwissProt::Q97UY8,TCDB::Q97UY8	39.5	0.88385269121813	0	monosaccharide-transporting ATPase (EC 3.6.3.17);; Glucose import ATP-binding protein GlcV; EC 7.5.2.-;; GlcV, component of Glucose, mannose, galactose porter						TCDB::Q72L52	290.4	44.0	0.98936170212766
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glk	2	1_1345						404.8	metacyc::MONOMER-6081	59.2	0.993808049535604	2	glucokinase subunit (EC 2.7.1.1)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glk	0	1_3078						133.7	CharProtDB::CH_014478,BRENDA::O31392	32.4	0.830246913580247	0	glucokinase; EC 2.7.1.2;; glucokinase (EC 2.7.1.2)						SwissProt::Q926Y3	149.1	31.9	0.986394557823129
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glk	0	1_2492						109.0	CharProtDB::CH_005000	31.4	0.838006230529595	0	glucokinase; EC 2.7.1.2						SwissProt::Q93LQ8	132.9	31.4	0.973063973063973
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glk	0	1_2708						91.3	BRENDA::B1VZT1	31.2	0.571884984025559	0	glucokinase (EC 2.7.1.2)						metacyc::MONOMER-13042	275.4	47.9	0.972696245733788
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	glk	0	1_368						120.2	curated2:Q9KCZ4	31.1	0.948484848484848	0	Glucokinase; EC 2.7.1.2; Glucose kinase						SwissProt::Q926Y3	175.6	35.8	0.969387755102041
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gnl	0	1_1885						165.6	uniprot:Q9HWH7	32.2	0.917525773195876	0	SubName: Full=Periplasmic gluconolactonase, PpgL {ECO:0000313|EMBL:AAG07591.1};						SwissProt::O34499	276.9	41.7	0.965616045845272
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gtsD	1	1_3083						373.2	TCDB::Q72L52	52.6	0.970744680851064	1	Sugar-binding transport ATP-binding protein aka MalK1 aka TT_C0211, component of The trehalose/maltose/sucrose/palatinose porter (TTC1627-9) plus MalK1 (ABC protein, shared with 3.A.1.1.24) (Silva et al. 2005; Chevance et al., 2006). The receptor (TTC1627) binds disaccharide alpha-glycosides, namely trehalose (alpha-1,1), sucrose (alpha-1,2), maltose (alpha-1,4), palatinose (alpha-1,6) and glucose						TCDB::Q7WWQ6	561.2	74.3	0.994565217391304
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gtsD	1	1_153						339.0	TCDB::Q72L52	47.8	0.970744680851064	1	Sugar-binding transport ATP-binding protein aka MalK1 aka TT_C0211, component of The trehalose/maltose/sucrose/palatinose porter (TTC1627-9) plus MalK1 (ABC protein, shared with 3.A.1.1.24) (Silva et al. 2005; Chevance et al., 2006). The receptor (TTC1627) binds disaccharide alpha-glycosides, namely trehalose (alpha-1,1), sucrose (alpha-1,2), maltose (alpha-1,4), palatinose (alpha-1,6) and glucose						TCDB::Q7WWQ6	479.6	62.9	0.994565217391304
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gtsD	1	1_1066						290.4	TCDB::Q72L52	44.0	0.98936170212766	1	Sugar-binding transport ATP-binding protein aka MalK1 aka TT_C0211, component of The trehalose/maltose/sucrose/palatinose porter (TTC1627-9) plus MalK1 (ABC protein, shared with 3.A.1.1.24) (Silva et al. 2005; Chevance et al., 2006). The receptor (TTC1627) binds disaccharide alpha-glycosides, namely trehalose (alpha-1,1), sucrose (alpha-1,2), maltose (alpha-1,4), palatinose (alpha-1,6) and glucose						TCDB::Q9X103	285.8	44.5	0.983739837398374
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	gtsD	1	1_273						252.3	TCDB::Q72L52	40.4	0.949468085106383	1	Sugar-binding transport ATP-binding protein aka MalK1 aka TT_C0211, component of The trehalose/maltose/sucrose/palatinose porter (TTC1627-9) plus MalK1 (ABC protein, shared with 3.A.1.1.24) (Silva et al. 2005; Chevance et al., 2006). The receptor (TTC1627) binds disaccharide alpha-glycosides, namely trehalose (alpha-1,1), sucrose (alpha-1,2), maltose (alpha-1,4), palatinose (alpha-1,6) and glucose						TCDB::Q97Q42	475.3	65.9	0.937662337662338
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	kguD	0	1_602						182.2	reanno::BFirm:BPHYT_RS11290	37.6	0.981308411214953	0	2-ketogluconate 6-phosphate reductase (EC 1.1.1.43)						SwissProt::Q9C4M5,BRENDA::Q9C4M5	257.3	43.2	0.972809667673716
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	kguD	0	1_2342						120.2	reanno::BFirm:BPHYT_RS11290	30.6	0.97196261682243	0	2-ketogluconate 6-phosphate reductase (EC 1.1.1.43)						SwissProt::Q2VEQ7,BRENDA::Q2VEQ7,metacyc::MONOMER-17694	156.4	34.5	0.801948051948052
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacC	1	1_1624						303.9	CharProtDB::CH_024070,SwissProt::P0A796,ecocyc::6PFK-1-MONOMER,metacyc::6PFK-1-MONOMER,metacyc::MONOMER-18281	52.1	0.94375	1	6-phosphofructokinase isozyme 1; EC 2.7.1.11;; ATP-dependent 6-phosphofructokinase isozyme 1; ATP-PFK 1; Phosphofructokinase 1; 6-phosphofructokinase isozyme I; Phosphohexokinase 1; EC 2.7.1.11;; 6-phosphofructokinase 1 (EC 2.7.1.11);; 6-phosphofructokinase 1 (EC 2.7.1.11);; 6-phosphofructokinase subunit (EC 2.7.1.11; EC 2.7.1.144)						SwissProt::P80019	415.2	64.5	0.996865203761755
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacC	1	1_1780						179.1	curated2:Q833W9	35.1	0.980830670926518	1	Tagatose-6-phosphate kinase; EC 2.7.1.144; Phosphotagatokinase						SwissProt::D4GYE6	154.1	34.8	0.898360655737705
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacF	0	1_1067						141.0	TCDB::P29823	31.0	0.986577181208054	0	LacF, component of Lactose porter						CharProtDB::CH_023991,TCDB::Q7WWQ9	175.3	36.1	0.969387755102041
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacG	0	1_1068						137.9	TCDB::P29824	30.7	0.985347985347985	0	LacG, component of Lactose porter						TCDB::Q5SLB5	154.5	33.6	0.708994708994709
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIA	1	1_2333						87.0	TCDB::U5MLJ3	42.4	0.942857142857143	1	PTS lactose transporter subunit IIA, component of PTS-type lactose transporter, IIC-IIB-IIA						SwissProt::A2RIE7	106.7	54.4	0.887931034482759
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIB	1	1_2528						85.9	TCDB::U5MIE1	46.0	0.950980392156863	1	PTS lactose transporter subunit IIB, component of PTS-type lactose transporter, IIC-IIB-IIA						SwissProt::A2RIE6	134.0	62.0	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIB	1	1_2334						71.6	TCDB::U5MIE1	41.4	0.950980392156863	1	PTS lactose transporter subunit IIB, component of PTS-type lactose transporter, IIC-IIB-IIA						SwissProt::A2RIE6	108.2	55.8	0.962962962962963
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIB	0	1_1222						58.9	TCDB::U5MIE1	35.7	0.96078431372549	0	PTS lactose transporter subunit IIB, component of PTS-type lactose transporter, IIC-IIB-IIA						TCDB::Q9KSH5	72.8	36.7	0.97029702970297
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIC	0	1_366						240.0	TCDB::U5MFA1	32.6	0.970786516853933	0	PTS lactose transporter subunit IIC, component of PTS-type lactose transporter, IIC-IIB-IIA						TCDB::C4X745	255.8	35.0	0.969026548672566
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIIC	0	1_363						231.9	TCDB::U5MFA1	30.8	0.939325842696629	0	PTS lactose transporter subunit IIC, component of PTS-type lactose transporter, IIC-IIB-IIA						SwissProt::Q9CJ32,TCDB::Q9CJ32	369.4	42.3	0.997975708502024
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIICB	0	1_2976						221.5	TCDB::Q045H3	30.2	0.755752212389381	0	PTS system lactose-specific IIB component, Lac family / PTS system lactose-specific IIC component, Lac family, component of Lactose PTS group translocator #2, IIA/IICB						TCDB::P46317	278.5	36.4	0.980088495575221
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIICB	0	1_207						217.2	SwissProt::P23531	32.0	0.730633802816901	0	PTS system lactose-specific EIICB component; EIICB-Lac; EII-Lac; EC 2.7.1.207						TCDB::P46317	310.8	39.6	0.944690265486726
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIICB	0	1_240						208.0	SwissProt::P24400	30.7	0.731369150779896	0	PTS system lactose-specific EIICB component; EIICB-Lac; EII-Lac; EC 2.7.1.207						TCDB::P46317	452.2	51.2	0.995575221238938
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacIICB	0	1_2529						172.9	TCDB::Q045H3	34.4	0.541592920353982	0	PTS system lactose-specific IIB component, Lac family / PTS system lactose-specific IIC component, Lac family, component of Lactose PTS group translocator #2, IIA/IICB						TCDB::P46317	228.4	31.5	0.986725663716814
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacK	1	1_3083						318.9	TCDB::Q01937	49.2	0.980716253443526	1	LacK, component of Lactose porter						TCDB::Q7WWQ6	561.2	74.3	0.994565217391304
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacK	1	1_153						298.1	TCDB::Q01937	46.7	0.997245179063361	1	LacK, component of Lactose porter						TCDB::Q7WWQ6	479.6	62.9	0.994565217391304
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacK	1	1_1066						269.6	TCDB::Q01937	46.0	0.903581267217631	1	LacK, component of Lactose porter						TCDB::Q72L52	290.4	44.0	0.98936170212766
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacK	1	1_273						235.7	TCDB::Q01937	40.2	0.900826446280992	1	LacK, component of Lactose porter						TCDB::Q97Q42	475.3	65.9	0.937662337662338
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacL	2	1_2958						1312.4	CAZy::CAZ66936.1	100.0	1	2	&beta;-galactosidase (LacL+LacM) (EC 3.2.1.23)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacM	2	1_2959						451.1	BRENDA::Q19R71	67.6	0.993730407523511	2	beta-galactosidase (EC 3.2.1.23)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacS	2	1_2944						791.6	SwissProt::Q7WTB2	59.2	0.993730407523511	2	Lactose permease; Lactose transport protein; Lactose transporter; Lactose-proton symporter; EC 2.7.1.-									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacS	2	1_2961						725.7	TCDB::P23936	57.1	0.988958990536278	2	Lactose permease, LacS. Mediates uptake of &beta;-galactooligosaccharides, lactitol, and a broad range of prebiotic &beta;-galactosides that selectively stimulate beneficial gut microbiota						TCDB::ART98417	137.5	31.9	0.541666666666667
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacZ	2	1_2945						795.4	CAZy::AAV43189.1	52.8	1	2	&beta;-galactosidase (LacA;LBA1364) (EC 3.2.1.23)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacZ	1	1_2983						411.0	CAZy::BAD76622.1	45.3	0.98021978021978	1	&beta;-galactosidase (GKGal1A;GK2337) (Gal1A) (EC 3.2.1.23)						CAZy::CAA75906.1	994.2	98.8	1
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacZ	1	1_2331						404.1	CAZy::BAD76622.1	45.4	0.986813186813187	1	&beta;-galactosidase (GKGal1A;GK2337) (Gal1A) (EC 3.2.1.23)						CAZy::ABJ56315.1	803.9	78.4	0.991752577319588
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacZ	1	1_2630						403.7	CAZy::BAD76622.1	45.3	0.986813186813187	1	&beta;-galactosidase (GKGal1A;GK2337) (Gal1A) (EC 3.2.1.23)						CAZy::ABJ59596.1	643.7	64.2	0.961693548387097
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	lacZ	1	1_367						397.1	CAZy::BAD76622.1	44.0	0.982417582417582	1	&beta;-galactosidase (GKGal1A;GK2337) (Gal1A) (EC 3.2.1.23)						CAZy::AAN59243.1	693.7	67.5	0.993710691823899
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	lactose	manX	2	1_479						485.3	TCDB::Q2QKM4	72.2	1	2	ManL aka EIIAB, component of Glucose porter, ManLMN									
